,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
618,619.0,36994.81567147059,37015.65411826342,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.83844679282629
619,620.0,37020.06384248911,37049.44932794876,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.385485459650226
620,621.0,37138.10697164551,37159.249153653414,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.14218200790492
621,622.0,37141.351283342825,37168.71880404548,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,27.367520702653565
622,623.0,37174.69104617419,37204.42923728568,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.73819111148623
623,624.0,37218.74130671668,37239.37725636615,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.635949649469694
624,625.0,37306.49513841394,37327.120167997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.625029583061405
625,626.0,37385.17389787509,37406.176780648806,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.00288277371874
626,627.0,37420.928902139036,37448.71074587766,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.781843738623138
627,628.0,37528.90764029519,37549.90402450432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.996384209131065
628,629.0,37584.68498052492,37605.71530002793,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.030319503006467
629,630.0,37683.85905858476,37712.58395279701,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.724894212246
630,631.0,37694.5419978108,37715.44848586099,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.90648805019009
631,632.0,37725.49708763214,37754.28790728302,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.790819650879712
632,633.0,37744.12813204153,37771.39545398423,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.26732194270153
633,634.0,37870.472944136425,37891.333949610875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.861005474449485
634,635.0,37996.69465625915,38023.63069639123,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.93604013208096
635,636.0,38054.30509705943,38082.932294554026,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.627197494599386
636,637.0,38082.673992156844,38103.58050778857,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.90651563172287
637,638.0,38124.875883940156,38153.109169330055,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.23328538989881
638,640.0,38168.193606507804,38195.511148281694,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,27.31754177388939
639,639.0,38166.12939646769,38195.57897788571,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.44958141801908
640,641.0,38287.432529845755,38308.40994440279,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.977414557033626
641,642.0,38389.79416493995,38416.77869309281,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.984528152861458
642,643.0,38530.24576342035,38551.29057765448,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.044814234126534
643,644.0,38629.13191917704,38650.128713803555,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.99679462651693
644,645.0,38708.901736530315,38738.05018367225,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.148447141931683
645,646.0,38767.07653466414,38795.06112691995,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.98459225580882
646,647.0,38812.10887422923,38839.94586211506,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.836987885835697
647,649.0,38861.29936712215,38881.92847696248,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.629109840330784
648,648.0,38853.50073459364,38883.001466060174,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.50073146653449
649,650.0,38890.758898577835,38918.38697463411,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.62807605627313
